ticket_id,account_id,user_id,created_at,channel,issue_category,severity,priority,resolution_time_hours,escalated_flag,csat_score,refund_flag,churn_risk_flag,experiment_variant,ai_predicted_category,ai_detected_theme,ai_priority_score,ai_category_confidence
TKT-004101,ACC-0180,USR-00825,2025-01-15T14:00:00,chat,bug,medium,medium,13.68,0,2.51,0,0,control,bug,report_export,36.8,0.914
TKT-004102,ACC-0180,USR-00825,2025-02-03T11:00:00,chat,access,medium,medium,9.46,0,3.41,0,0,control,access,permission_setup,31.42,0.984
TKT-004103,ACC-0180,USR-00825,2025-02-20T14:00:00,chat,account_management,low,low,12.85,0,3.38,0,0,control,account_management,contract_update,24.78,0.986
TKT-004104,ACC-0180,USR-00825,2025-02-20T11:00:00,chat,onboarding,medium,medium,11.7,0,2.93,0,0,control,onboarding,training_gap,34.29,0.969
TKT-004105,ACC-0180,USR-00825,2025-03-06T10:00:00,chat,bug,low,low,13.41,0,2.78,0,0,control,bug,report_export,27.89,0.845
TKT-004106,ACC-0180,USR-00825,2025-03-20T08:00:00,email,billing,medium,medium,7.79,0,3.52,0,0,control,billing,tax_setup,30.52,0.991
TKT-004107,ACC-0180,USR-00826,2025-03-17T09:00:00,email,billing,low,low,7.68,0,3.78,1,0,control,billing,seat_true_up,24.4,0.964
TKT-004108,ACC-0180,USR-00825,2025-04-09T10:00:00,web_form,feature_request,low,low,17.3,0,3.26,0,0,control,feature_request,audit_log,26.3,0.955
TKT-004109,ACC-0180,USR-00825,2025-04-16T11:00:00,chat,billing,medium,medium,7.25,0,3.45,0,0,control,billing,tax_setup,30.76,0.981
TKT-004110,ACC-0180,USR-00825,2025-05-23T15:00:00,phone,billing,critical,urgent,15.81,0,3.56,0,0,control,billing,tax_setup,46.99,0.992
TKT-004111,ACC-0180,USR-00825,2025-05-12T15:00:00,email,billing,low,low,6.37,0,3.21,0,0,control,billing,seat_true_up,24.28,0.955
TKT-004112,ACC-0180,USR-00826,2025-05-24T17:00:00,email,account_management,high,high,16.9,0,3.7,0,0,control,account_management,billing_contact,40.22,0.923
TKT-004113,ACC-0180,USR-00825,2025-06-04T16:00:00,chat,feature_request,high,high,39.89,1,3.09,0,1,control,feature_request,bulk_actions,54.66,0.959
TKT-004114,ACC-0180,USR-00826,2025-06-19T15:00:00,web_form,onboarding,low,low,8.87,0,3.36,0,0,control,onboarding,training_gap,24.05,0.986
TKT-004115,ACC-0180,USR-00825,2025-06-12T15:00:00,web_form,billing,low,low,7.1,0,3.16,0,0,control,billing,tax_setup,24.68,0.981
TKT-004116,ACC-0180,USR-00825,2025-06-23T10:00:00,email,bug,critical,urgent,41.94,0,3.09,0,0,control,bug,notification_bug,54.79,0.923
TKT-004117,ACC-0180,USR-00826,2025-06-22T08:00:00,chat,access,critical,urgent,14.31,1,2.7,0,1,control,access,password_reset,57.58,0.99
TKT-004118,ACC-0180,USR-00825,2025-07-10T18:00:00,email,bug,high,high,22.65,1,1.89,0,1,control,bug,filter_logic,57.07,0.936
TKT-004119,ACC-0180,USR-00825,2025-07-22T11:00:00,chat,feature_request,medium,medium,32.25,1,2.7,0,0,control,feature_request,audit_log,41.82,0.876
TKT-004120,ACC-0180,USR-00826,2025-07-20T10:00:00,phone,billing,low,low,5.66,0,3.57,0,0,control,billing,tax_setup,22.33,0.976
TKT-004121,ACC-0180,USR-00825,2025-07-16T16:00:00,web_form,account_management,high,high,11.97,0,3.32,0,0,control,account_management,billing_contact,41.09,0.895
TKT-004122,ACC-0180,USR-00825,2025-07-10T17:00:00,email,feature_request,low,low,17.34,0,3.24,0,0,control,feature_request,audit_log,26.41,0.968
TKT-004123,ACC-0180,USR-00825,2025-08-15T08:00:00,chat,onboarding,high,high,17.13,0,3.65,0,0,control,onboarding,workspace_configuration,40.52,0.955
TKT-004124,ACC-0180,USR-00825,2025-09-01T17:00:00,chat,onboarding,medium,medium,15.45,0,3.72,0,0,control,onboarding,training_gap,31.12,0.963
TKT-004125,ACC-0180,USR-00826,2025-09-05T11:00:00,phone,access,critical,urgent,12.93,0,2.86,0,1,control,access,permission_setup,54.39,0.951
TKT-004126,ACC-0180,USR-00825,2025-09-12T16:00:00,email,billing,high,high,9.73,0,3.23,0,0,control,billing,seat_true_up,41.08,0.863
TKT-004127,ACC-0180,USR-00825,2025-10-19T12:00:00,web_form,billing,medium,medium,9.74,0,4.14,0,0,control,billing,tax_setup,27.83,0.991
TKT-004128,ACC-0180,USR-00826,2025-10-08T16:00:00,web_form,access,high,high,9.62,1,3.85,0,0,control,access,password_reset,40.05,0.931
TKT-004129,ACC-0180,USR-00826,2025-11-09T18:00:00,email,account_management,medium,medium,8.21,0,4.06,0,0,control,account_management,billing_contact,27.91,0.947
TKT-004130,ACC-0180,USR-00826,2025-11-02T12:00:00,chat,billing,medium,medium,10.69,0,3.63,0,0,control,billing,tax_setup,30.58,0.989
TKT-004131,ACC-0180,USR-00825,2025-11-07T09:00:00,email,onboarding,medium,medium,15.48,1,3.38,0,0,control,onboarding,workspace_configuration,34.93,0.97
TKT-004132,ACC-0180,USR-00825,2025-12-04T08:00:00,phone,access,critical,urgent,10.42,0,3.65,0,0,control,access,permission_setup,45.42,0.978
TKT-004133,ACC-0180,USR-00826,2025-12-12T11:00:00,chat,onboarding,medium,medium,11.8,0,3.35,1,0,control,onboarding,setup_guidance,34.91,0.986
TKT-004134,ACC-0180,USR-00826,2026-01-18T14:00:00,email,billing,high,high,12.65,1,2.72,0,1,control,billing,invoice_confusion,50.84,0.97
TKT-004135,ACC-0180,USR-00826,2026-01-06T16:00:00,chat,billing,medium,medium,9.57,0,3.48,0,0,control,billing,invoice_confusion,31.09,0.959
TKT-004136,ACC-0180,USR-00826,2026-01-05T12:00:00,email,bug,medium,medium,19.43,0,2.54,0,0,control,bug,report_export,37.85,0.924
TKT-004137,ACC-0180,USR-00826,2026-01-03T10:00:00,email,performance,low,low,17.16,1,2.77,0,0,control,performance,report_refresh,30.82,0.894
TKT-004138,ACC-0180,USR-00826,2026-01-17T12:00:00,email,billing,medium,medium,6.89,0,3.3,0,0,control,billing,invoice_confusion,31.44,0.97
TKT-004139,ACC-0180,USR-00825,2026-02-24T17:00:00,email,billing,low,low,7.09,0,3.65,0,0,control,billing,invoice_confusion,22.23,0.937
TKT-004140,ACC-0180,USR-00825,2026-02-22T09:00:00,email,onboarding,medium,medium,13.78,0,3.39,0,0,control,onboarding,import_mapping,32.42,0.987
TKT-004141,ACC-0180,USR-00826,2026-02-18T18:00:00,chat,integration,high,high,43.23,1,2.35,0,0,control,integration,slack_alerts,54.56,0.844
TKT-004142,ACC-0180,USR-00825,2026-02-22T11:00:00,chat,bug,medium,medium,21.48,1,2.49,0,0,control,bug,report_export,40.62,0.747
TKT-004143,ACC-0180,USR-00825,2026-02-01T17:00:00,web_form,onboarding,medium,medium,11.97,0,3.33,0,0,control,onboarding,import_mapping,32.34,0.938
TKT-004144,ACC-0180,USR-00826,2026-02-10T17:00:00,email,billing,medium,medium,7.01,0,4.07,0,0,control,billing,seat_true_up,27.61,0.901
TKT-004145,ACC-0181,USR-00828,2025-05-11T18:00:00,web_form,account_management,low,low,7.18,1,3.27,1,0,ai_triage,account_management,renewal_changes,28.95,0.973
TKT-004146,ACC-0181,USR-00827,2025-05-16T10:00:00,email,onboarding,low,low,9.84,0,2.79,0,0,ai_triage,onboarding,import_mapping,27.1,0.984
TKT-004147,ACC-0181,USR-00827,2025-06-04T09:00:00,chat,access,medium,medium,7.31,0,3.54,0,0,ai_triage,access,permission_setup,30.32,0.961
TKT-004148,ACC-0181,USR-00828,2025-06-16T14:00:00,email,onboarding,medium,medium,14.78,1,3.14,0,0,ai_triage,onboarding,import_mapping,35.98,0.972
TKT-004149,ACC-0181,USR-00827,2025-07-12T09:00:00,email,performance,critical,urgent,44.13,0,2.86,0,0,ai_triage,performance,dashboard_latency,56.39,0.871
TKT-004150,ACC-0181,USR-00827,2025-07-04T18:00:00,email,billing,medium,medium,10.37,0,3.42,0,1,ai_triage,billing,seat_true_up,36.06,0.95
TKT-004151,ACC-0181,USR-00828,2025-07-04T14:00:00,email,account_management,medium,medium,9.23,0,4.15,0,0,ai_triage,account_management,billing_contact,27.67,0.94
TKT-004152,ACC-0181,USR-00828,2025-08-06T14:00:00,email,access,medium,medium,7.34,0,3.13,0,0,ai_triage,access,sso_role_mapping,32.38,0.937
TKT-004153,ACC-0181,USR-00827,2025-08-14T12:00:00,chat,onboarding,high,high,18.72,0,3.28,0,0,ai_triage,onboarding,training_gap,42.7,0.941
TKT-004154,ACC-0181,USR-00828,2025-08-15T18:00:00,chat,account_management,low,low,8.03,0,3.77,0,0,ai_triage,account_management,billing_contact,21.82,0.938
TKT-004155,ACC-0181,USR-00827,2025-10-16T13:00:00,web_form,account_management,medium,medium,11.59,0,3.77,0,0,ai_triage,account_management,contract_update,30.06,0.991
TKT-004156,ACC-0181,USR-00828,2025-10-05T12:00:00,chat,access,medium,medium,5.47,1,3.19,0,0,ai_triage,access,mfa_lockout,33.79,0.974
TKT-004157,ACC-0181,USR-00827,2025-10-03T13:00:00,email,billing,high,high,8.86,1,2.95,0,0,ai_triage,billing,invoice_confusion,44.4,0.959
TKT-004158,ACC-0181,USR-00828,2025-11-24T15:00:00,web_form,onboarding,medium,medium,11.04,0,3.27,0,0,ai_triage,onboarding,import_mapping,32.45,0.984
TKT-004159,ACC-0181,USR-00828,2025-11-07T12:00:00,chat,billing,low,low,8.25,0,2.66,0,1,ai_triage,billing,seat_true_up,31.92,0.942
TKT-004160,ACC-0181,USR-00827,2025-12-18T18:00:00,chat,access,medium,medium,8.45,0,2.85,1,0,ai_triage,access,mfa_lockout,36.71,0.971
TKT-004161,ACC-0181,USR-00828,2025-12-17T11:00:00,web_form,onboarding,low,low,8.69,0,3.78,0,0,ai_triage,onboarding,setup_guidance,21.91,0.987
TKT-004162,ACC-0181,USR-00828,2025-12-14T15:00:00,web_form,performance,high,high,18.14,0,2.63,0,0,ai_triage,performance,dashboard_latency,45.83,0.907
TKT-004163,ACC-0181,USR-00828,2026-01-09T14:00:00,chat,billing,medium,medium,6.16,0,3.54,0,0,ai_triage,billing,invoice_confusion,30.08,0.94
TKT-004164,ACC-0181,USR-00827,2026-01-27T08:00:00,phone,onboarding,high,high,18.91,0,3.02,0,0,ai_triage,onboarding,workspace_configuration,44.04,0.887
TKT-004165,ACC-0181,USR-00828,2026-02-11T10:00:00,email,onboarding,low,low,10.18,0,2.92,0,0,ai_triage,onboarding,setup_guidance,26.52,0.987
TKT-004166,ACC-0181,USR-00828,2026-02-25T11:00:00,chat,billing,low,low,6.1,0,2.95,0,0,ai_triage,billing,invoice_confusion,25.52,0.961
TKT-004167,ACC-0181,USR-00828,2026-02-21T12:00:00,email,billing,low,low,7.38,1,2.55,1,0,ai_triage,billing,invoice_confusion,32.59,0.849
TKT-004168,ACC-0181,USR-00827,2026-02-04T12:00:00,web_form,feature_request,low,low,24.22,0,4.04,0,0,ai_triage,feature_request,advanced_permissions,23.85,0.97
TKT-004169,ACC-0181,USR-00827,2026-03-25T09:00:00,web_form,feature_request,low,low,18.17,0,3.67,0,0,ai_triage,feature_request,custom_dashboard,24.44,0.942
TKT-004170,ACC-0182,USR-00829,2025-01-27T17:00:00,email,account_management,medium,medium,9.95,0,3.19,0,0,control,account_management,billing_contact,32.62,0.816
TKT-004171,ACC-0182,USR-00829,2025-01-01T18:00:00,web_form,onboarding,high,high,13.72,0,3.34,0,1,control,onboarding,setup_guidance,45.86,0.911
TKT-004172,ACC-0182,USR-00830,2025-02-14T12:00:00,phone,billing,medium,medium,8.65,0,4.0,0,0,control,billing,tax_setup,28.3,0.979
TKT-004173,ACC-0182,USR-00829,2025-02-03T13:00:00,web_form,billing,medium,medium,8.43,0,3.14,0,1,control,billing,invoice_confusion,37.06,0.984
TKT-004174,ACC-0182,USR-00830,2025-02-27T17:00:00,web_form,billing,high,high,14.36,0,3.08,0,1,control,billing,invoice_confusion,47.29,0.973
TKT-004175,ACC-0182,USR-00829,2025-03-03T13:00:00,web_form,billing,medium,medium,6.95,1,3.19,0,0,control,billing,seat_true_up,34.1,0.96
TKT-004176,ACC-0182,USR-00829,2025-03-14T16:00:00,web_form,access,medium,medium,7.99,0,2.84,0,0,control,access,permission_setup,33.97,0.989
TKT-004177,ACC-0182,USR-00830,2025-03-13T10:00:00,chat,billing,medium,medium,7.29,0,3.74,0,0,control,billing,seat_true_up,29.32,0.898
TKT-004178,ACC-0182,USR-00830,2025-04-20T17:00:00,chat,access,medium,medium,7.3,0,3.54,0,0,control,access,password_reset,30.32,0.969
TKT-004179,ACC-0182,USR-00830,2025-05-26T12:00:00,chat,account_management,low,low,7.44,1,3.2,0,0,control,account_management,contract_update,26.65,0.986
TKT-004180,ACC-0182,USR-00830,2025-05-23T09:00:00,web_form,account_management,low,low,8.93,0,3.58,0,0,control,account_management,billing_contact,22.96,0.902
TKT-004181,ACC-0182,USR-00829,2025-05-14T18:00:00,email,onboarding,low,low,9.79,0,3.55,0,0,control,onboarding,training_gap,23.29,0.992
TKT-004182,ACC-0182,USR-00830,2025-05-18T14:00:00,phone,performance,medium,medium,23.35,1,2.66,0,0,control,performance,dashboard_latency,40.16,0.933
TKT-004183,ACC-0182,USR-00830,2025-06-10T18:00:00,email,access,high,high,10.15,0,3.27,0,0,control,access,password_reset,40.96,0.979
TKT-004184,ACC-0182,USR-00830,2025-06-24T08:00:00,email,onboarding,low,low,13.59,0,3.73,0,0,control,onboarding,setup_guidance,23.18,0.984
TKT-004185,ACC-0182,USR-00830,2025-07-12T12:00:00,email,access,high,high,10.63,0,3.55,0,1,control,access,sso_role_mapping,44.16,0.987
TKT-004186,ACC-0182,USR-00829,2025-08-15T15:00:00,chat,bug,low,low,19.32,0,3.94,0,0,control,bug,data_sync_bug,23.32,0.914
TKT-004187,ACC-0182,USR-00830,2025-08-06T12:00:00,phone,billing,low,low,7.76,0,3.5,0,0,control,billing,invoice_confusion,23.12,0.972
TKT-004188,ACC-0182,USR-00830,2025-09-26T13:00:00,chat,account_management,high,high,17.4,0,3.72,0,0,control,account_management,contract_update,40.23,0.681
TKT-004189,ACC-0182,USR-00830,2025-10-14T10:00:00,email,account_management,medium,medium,14.85,0,3.17,0,0,control,account_management,contract_update,33.74,0.927
TKT-004190,ACC-0182,USR-00830,2025-10-11T15:00:00,email,performance,medium,medium,17.77,0,2.82,0,0,control,performance,dashboard_latency,36.1,0.838
TKT-004191,ACC-0182,USR-00829,2025-10-15T17:00:00,email,onboarding,medium,medium,14.35,0,3.47,0,0,control,onboarding,import_mapping,32.14,0.984
TKT-004192,ACC-0182,USR-00830,2025-11-14T17:00:00,web_form,bug,low,low,21.46,0,2.94,0,0,control,bug,report_export,28.77,0.957
TKT-004193,ACC-0182,USR-00830,2025-11-15T12:00:00,email,performance,medium,medium,29.96,1,2.65,0,0,control,performance,dashboard_latency,41.59,0.917
TKT-004194,ACC-0182,USR-00829,2025-11-25T08:00:00,email,account_management,low,low,8.75,0,3.58,0,0,control,account_management,renewal_changes,22.92,0.944
TKT-004195,ACC-0182,USR-00829,2025-12-02T17:00:00,chat,performance,medium,medium,23.68,0,2.45,0,1,control,performance,api_timeout,43.68,0.956
TKT-004196,ACC-0182,USR-00829,2025-12-14T18:00:00,email,bug,medium,medium,13.68,0,2.46,0,0,control,bug,notification_bug,37.05,0.967
TKT-004197,ACC-0182,USR-00830,2026-01-17T10:00:00,email,account_management,medium,medium,12.09,1,3.61,0,0,control,account_management,renewal_changes,33.07,0.959
TKT-004198,ACC-0182,USR-00829,2026-01-08T16:00:00,chat,billing,medium,medium,8.87,0,3.1,0,0,control,billing,seat_true_up,32.85,0.976
TKT-004199,ACC-0182,USR-00830,2026-01-14T16:00:00,chat,access,high,high,10.29,1,2.64,0,0,control,access,mfa_lockout,46.24,0.979
TKT-004200,ACC-0182,USR-00829,2026-01-23T15:00:00,chat,feature_request,low,low,25.07,0,3.65,0,0,control,feature_request,audit_log,25.97,0.599
TKT-004201,ACC-0182,USR-00830,2026-01-11T08:00:00,phone,integration,medium,medium,23.66,1,2.26,1,0,control,integration,slack_alerts,44.93,0.688
TKT-004202,ACC-0182,USR-00830,2026-01-12T13:00:00,web_form,account_management,medium,medium,9.3,1,3.59,0,0,control,account_management,user_deactivation,32.59,0.907
TKT-004203,ACC-0182,USR-00830,2026-01-06T08:00:00,email,account_management,medium,medium,15.99,0,3.29,0,0,control,account_management,renewal_changes,33.38,0.922
TKT-004204,ACC-0182,USR-00829,2026-02-07T09:00:00,email,billing,medium,medium,6.37,0,2.9,1,0,control,billing,invoice_confusion,36.03,0.984
TKT-004205,ACC-0182,USR-00830,2026-02-17T12:00:00,chat,onboarding,low,low,11.07,1,3.1,0,0,control,onboarding,setup_guidance,27.91,0.943
TKT-004206,ACC-0182,USR-00829,2026-02-03T10:00:00,chat,onboarding,medium,medium,9.58,0,3.41,0,0,control,onboarding,import_mapping,31.45,0.981
TKT-004207,ACC-0182,USR-00830,2026-03-03T12:00:00,chat,billing,high,high,8.0,1,2.69,0,0,control,billing,invoice_confusion,45.52,0.938
TKT-004208,ACC-0182,USR-00830,2026-03-27T15:00:00,chat,billing,high,high,10.22,0,3.4,1,0,control,billing,seat_true_up,43.03,0.966
TKT-004209,ACC-0182,USR-00829,2026-03-01T10:00:00,email,billing,low,low,7.37,0,3.01,1,0,control,billing,invoice_confusion,28.19,0.979
TKT-004210,ACC-0183,USR-00836,2025-01-09T12:00:00,chat,access,high,high,13.74,0,3.43,0,1,control,access,mfa_lockout,51.01,0.972
TKT-004211,ACC-0183,USR-00833,2025-02-15T13:00:00,chat,account_management,medium,medium,9.05,1,3.55,0,0,control,account_management,renewal_changes,38.34,0.991
TKT-004212,ACC-0183,USR-00836,2025-03-21T11:00:00,email,account_management,medium,medium,14.39,0,3.93,0,0,control,account_management,renewal_changes,35.45,0.963
TKT-004213,ACC-0183,USR-00831,2025-04-15T13:00:00,email,account_management,high,high,15.62,0,3.08,0,0,control,account_management,user_deactivation,48.65,0.876
TKT-004214,ACC-0183,USR-00833,2025-04-17T08:00:00,email,account_management,high,high,17.34,0,3.12,0,0,control,integration,integration_other,48.81,0.743
TKT-004215,ACC-0183,USR-00832,2025-05-14T09:00:00,chat,performance,medium,medium,19.11,0,2.52,0,0,control,performance,dashboard_latency,43.48,0.904
TKT-004216,ACC-0183,USR-00831,2025-06-07T15:00:00,email,performance,high,high,37.11,0,2.19,0,1,control,performance,api_timeout,62.08,0.91
TKT-004217,ACC-0183,USR-00835,2025-06-10T08:00:00,email,bug,critical,urgent,45.08,0,2.85,0,0,control,bug,data_sync_bug,62.24,0.883
TKT-004218,ACC-0183,USR-00832,2025-07-17T12:00:00,web_form,feature_request,medium,medium,28.62,0,2.66,0,0,control,feature_request,custom_dashboard,44.76,0.871
TKT-004219,ACC-0183,USR-00833,2025-07-03T16:00:00,email,access,high,high,8.99,0,3.61,0,0,control,access,mfa_lockout,44.62,0.982
TKT-004220,ACC-0183,USR-00832,2025-09-23T08:00:00,email,bug,critical,urgent,28.05,0,3.23,1,0,control,bug,data_sync_bug,59.49,0.731
TKT-004221,ACC-0183,USR-00834,2025-10-20T13:00:00,chat,access,high,high,7.49,1,3.28,0,0,control,access,password_reset,48.06,0.977
TKT-004222,ACC-0183,USR-00833,2025-10-07T18:00:00,chat,billing,medium,medium,9.18,0,3.29,0,0,control,billing,seat_true_up,37.56,0.945
TKT-004223,ACC-0183,USR-00837,2025-10-02T09:00:00,chat,bug,critical,urgent,31.63,1,2.28,0,0,control,bug,data_sync_bug,64.39,0.879
TKT-004224,ACC-0183,USR-00837,2025-10-20T11:00:00,email,billing,medium,medium,6.48,0,3.92,0,0,control,billing,tax_setup,33.85,0.98
TKT-004225,ACC-0183,USR-00837,2025-10-10T08:00:00,email,feature_request,low,low,26.32,0,3.27,0,0,control,feature_request,custom_dashboard,33.73,0.939
TKT-004226,ACC-0183,USR-00836,2026-01-24T11:00:00,web_form,account_management,low,low,8.9,0,3.5,0,1,control,account_management,contract_update,33.45,0.987
TKT-004227,ACC-0183,USR-00832,2026-01-22T14:00:00,web_form,access,medium,medium,9.37,1,3.03,0,0,control,access,mfa_lockout,41.0,0.986
TKT-004228,ACC-0183,USR-00831,2026-02-12T09:00:00,email,account_management,low,low,8.87,0,3.62,0,0,control,account_management,renewal_changes,28.35,0.972
TKT-004229,ACC-0183,USR-00835,2026-02-08T11:00:00,email,billing,medium,medium,8.31,0,3.43,1,0,control,billing,invoice_confusion,39.38,0.98
TKT-004230,ACC-0184,USR-00839,2025-01-05T15:00:00,web_form,onboarding,high,high,17.41,1,3.11,0,0,guided_onboarding,onboarding,setup_guidance,41.38,0.95
TKT-004231,ACC-0184,USR-00839,2025-01-07T11:00:00,web_form,access,low,low,5.98,0,3.54,0,0,guided_onboarding,access,sso_role_mapping,18.55,0.949
TKT-004232,ACC-0184,USR-00839,2025-01-04T18:00:00,email,account_management,medium,medium,11.03,0,3.6,0,0,guided_onboarding,account_management,renewal_changes,26.8,0.911
TKT-004233,ACC-0184,USR-00838,2025-02-24T11:00:00,chat,account_management,high,high,16.07,0,2.92,0,1,guided_onboarding,account_management,renewal_changes,44.45,0.993
TKT-004234,ACC-0184,USR-00839,2025-02-05T11:00:00,web_form,access,critical,urgent,14.73,0,3.21,0,1,guided_onboarding,access,sso_role_mapping,49.02,0.947
TKT-004235,ACC-0184,USR-00838,2025-02-23T16:00:00,email,billing,low,low,7.37,0,3.39,0,0,guided_onboarding,billing,invoice_confusion,19.59,0.953
TKT-004236,ACC-0184,USR-00839,2025-02-01T15:00:00,email,bug,low,low,10.94,0,2.87,0,0,guided_onboarding,bug,data_sync_bug,22.93,0.898
TKT-004237,ACC-0184,USR-00839,2025-02-04T18:00:00,email,bug,critical,urgent,34.2,1,2.68,0,0,guided_onboarding,bug,data_sync_bug,53.32,0.663
TKT-004238,ACC-0184,USR-00838,2025-03-02T10:00:00,chat,onboarding,medium,medium,9.58,0,4.14,0,0,guided_onboarding,onboarding,import_mapping,23.8,0.939
TKT-004239,ACC-0184,USR-00838,2025-04-01T13:00:00,email,bug,high,high,26.0,0,3.37,0,0,guided_onboarding,bug,notification_bug,39.77,0.939
TKT-004240,ACC-0184,USR-00838,2025-04-01T14:00:00,web_form,billing,low,low,8.48,0,2.82,0,0,guided_onboarding,billing,invoice_confusion,22.67,0.86
TKT-004241,ACC-0184,USR-00839,2025-04-11T13:00:00,email,billing,low,low,8.09,0,3.45,0,0,guided_onboarding,billing,invoice_confusion,19.44,0.988
TKT-004242,ACC-0184,USR-00838,2025-05-04T10:00:00,chat,account_management,low,low,9.32,0,3.24,0,0,guided_onboarding,account_management,contract_update,20.74,0.836
TKT-004243,ACC-0184,USR-00839,2025-05-18T16:00:00,web_form,account_management,high,high,15.12,0,3.31,0,0,guided_onboarding,account_management,user_deactivation,37.8,0.832
