account_id,month,active_users,feature_a_usage,feature_b_usage,feature_c_usage,login_frequency,usage_drop_flag
ACC-0243,2025-12-01,11,77,45,17,4.38,0
ACC-0243,2026-01-01,12,57,45,38,5.05,0
ACC-0243,2026-02-01,13,88,59,32,3.43,0
ACC-0243,2026-03-01,11,64,57,33,3.44,1
ACC-0244,2025-01-01,12,72,47,25,5.18,0
ACC-0244,2025-02-01,12,80,51,22,4.28,0
ACC-0244,2025-03-01,12,97,38,19,4.24,0
ACC-0244,2025-04-01,12,82,55,20,3.8,0
ACC-0244,2025-05-01,10,63,23,31,5.29,1
ACC-0244,2025-06-01,12,58,52,42,4.53,0
ACC-0244,2025-07-01,12,71,40,28,2.85,0
ACC-0244,2025-08-01,13,86,62,28,3.12,0
ACC-0244,2025-09-01,13,68,56,35,4.25,0
ACC-0244,2025-10-01,11,69,36,31,4.6,1
ACC-0244,2025-11-01,12,70,69,21,3.12,0
ACC-0244,2025-12-01,11,68,54,31,4.22,0
ACC-0244,2026-01-01,12,84,69,31,3.72,0
ACC-0244,2026-02-01,12,43,48,36,4.62,0
ACC-0244,2026-03-01,12,86,59,39,4.51,0
ACC-0245,2025-01-01,95,375,463,338,4.31,0
ACC-0245,2025-02-01,92,695,358,292,4.16,0
ACC-0245,2025-03-01,99,518,450,266,3.72,0
ACC-0245,2025-04-01,102,551,490,333,3.05,0
ACC-0245,2025-05-01,104,711,459,406,5.25,0
ACC-0245,2025-06-01,98,703,430,290,3.09,0
ACC-0245,2025-07-01,92,737,420,225,4.97,0
ACC-0245,2025-08-01,95,398,466,241,5.45,0
ACC-0245,2025-09-01,84,524,375,411,4.9,0
ACC-0245,2025-10-01,80,760,335,288,3.54,0
ACC-0245,2025-11-01,71,439,293,243,3.21,0
ACC-0245,2025-12-01,94,525,431,362,3.92,0
ACC-0245,2026-01-01,91,746,436,300,5.23,0
ACC-0245,2026-02-01,97,564,319,303,4.74,0
ACC-0245,2026-03-01,104,678,527,317,3.65,0
ACC-0246,2025-12-01,12,71,37,42,4.51,0
ACC-0246,2026-01-01,14,117,42,33,5.6,0
ACC-0246,2026-02-01,14,128,66,44,5.13,0
ACC-0246,2026-03-01,16,95,64,31,4.15,0
ACC-0247,2025-01-01,302,2524,1726,1465,2.69,0
ACC-0247,2025-02-01,280,1710,1852,874,3.17,0
ACC-0247,2025-03-01,297,1539,1107,1365,3.95,0
ACC-0247,2025-04-01,305,1951,1486,796,3.98,0
ACC-0247,2025-05-01,308,2482,1870,722,4.89,0
ACC-0247,2025-06-01,310,1801,1645,1116,4.23,0
ACC-0247,2025-07-01,292,1620,2077,540,4.6,0
ACC-0247,2025-08-01,308,2219,1360,1237,4.12,0
ACC-0247,2025-09-01,230,1218,1206,478,5.46,1
ACC-0247,2025-10-01,274,2299,1307,710,2.33,0
ACC-0247,2025-11-01,274,1531,1346,770,4.46,0
ACC-0247,2025-12-01,257,1289,1698,954,4.02,0
ACC-0247,2026-01-01,332,1659,2010,1046,4.62,0
ACC-0247,2026-02-01,258,1603,1511,814,5.08,1
ACC-0247,2026-03-01,324,1764,1926,811,4.24,0
ACC-0248,2025-01-01,332,1852,1962,944,3.79,0
ACC-0248,2025-02-01,333,1858,1411,1308,4.28,0
ACC-0248,2025-03-01,291,2165,1372,645,2.44,0
ACC-0248,2025-04-01,336,1866,1303,1225,4.76,0
ACC-0248,2025-05-01,304,2281,2182,1259,5.03,0
ACC-0248,2025-06-01,325,1953,1646,1140,3.32,0
ACC-0248,2025-07-01,286,1409,1532,931,3.74,0
ACC-0248,2025-08-01,335,1792,1485,1255,4.85,0
ACC-0248,2025-09-01,249,1682,1081,762,4.3,1
ACC-0248,2025-10-01,267,1815,1080,926,4.59,1
ACC-0248,2025-11-01,250,1876,951,724,4.01,0
ACC-0248,2025-12-01,295,1989,972,862,2.98,0
ACC-0248,2026-01-01,358,2410,1878,1203,4.62,0
ACC-0248,2026-02-01,338,1615,2175,1376,4.15,0
ACC-0248,2026-03-01,317,1014,1230,1129,5.04,0
ACC-0249,2025-01-01,8,51,45,24,3.92,0
ACC-0249,2025-02-01,9,47,26,20,3.67,0
ACC-0249,2025-03-01,8,59,32,19,4.24,0
ACC-0249,2025-04-01,7,33,26,14,4.04,0
ACC-0249,2025-05-01,8,51,24,16,5.4,0
ACC-0249,2025-06-01,9,64,25,23,4.47,0
ACC-0249,2025-07-01,7,41,26,14,3.4,1
ACC-0249,2025-08-01,8,59,30,21,4.47,0
ACC-0249,2025-09-01,9,67,42,22,3.9,0
ACC-0249,2025-10-01,8,57,27,21,4.79,0
ACC-0249,2025-11-01,7,38,30,9,2.96,0
ACC-0249,2025-12-01,7,49,31,23,4.26,0
ACC-0249,2026-01-01,8,40,30,22,4.73,0
ACC-0249,2026-02-01,8,56,40,20,5.16,0
ACC-0249,2026-03-01,7,44,26,20,3.49,0
ACC-0250,2026-01-01,37,164,169,150,4.84,0
ACC-0250,2026-02-01,39,289,181,141,4.68,0
ACC-0250,2026-03-01,36,226,149,106,3.1,0
ACC-0251,2025-01-01,19,128,91,60,6.14,0
ACC-0251,2025-02-01,19,132,97,74,4.66,0
ACC-0251,2025-03-01,22,144,119,90,3.6,0
ACC-0251,2025-04-01,21,100,111,70,5.14,0
ACC-0251,2025-05-01,20,89,124,65,3.5,0
ACC-0251,2025-06-01,22,192,86,68,4.37,0
ACC-0251,2025-07-01,18,103,99,55,3.61,1
ACC-0251,2025-08-01,20,153,50,67,5.92,0
ACC-0251,2025-09-01,19,135,97,78,4.11,0
ACC-0251,2025-10-01,18,152,55,64,4.45,0
ACC-0251,2025-11-01,17,110,72,58,4.98,0
ACC-0251,2025-12-01,20,126,68,57,4.38,0
ACC-0251,2026-01-01,20,150,88,80,3.75,0
ACC-0251,2026-02-01,20,154,84,61,4.69,0
ACC-0251,2026-03-01,21,107,109,61,5.39,0
ACC-0252,2025-08-01,322,2205,1590,585,4.66,0
ACC-0252,2025-09-01,254,1569,1581,718,3.57,1
ACC-0252,2025-10-01,283,1713,1810,674,3.88,0
ACC-0252,2025-11-01,302,2552,1481,1151,4.81,1
ACC-0252,2025-12-01,363,2342,2118,910,3.36,0
ACC-0252,2026-01-01,433,2464,2371,1324,4.09,0
ACC-0252,2026-02-01,432,2767,2058,1300,3.85,0
ACC-0252,2026-03-01,382,2273,2592,1412,3.96,0
ACC-0253,2025-01-01,124,589,805,509,5.77,0
ACC-0253,2025-02-01,124,865,795,342,3.92,0
ACC-0253,2025-03-01,117,936,498,295,4.37,0
ACC-0253,2025-04-01,122,698,706,507,5.04,0
ACC-0253,2025-05-01,120,768,822,385,4.86,0
ACC-0253,2025-06-01,131,971,540,305,3.99,0
ACC-0253,2025-07-01,115,803,842,403,3.97,0
ACC-0253,2025-08-01,109,850,557,233,4.22,0
ACC-0253,2025-09-01,90,542,461,230,3.86,1
ACC-0253,2025-10-01,92,495,426,236,4.61,0
ACC-0253,2025-11-01,103,883,597,362,4.72,0
ACC-0253,2025-12-01,110,711,451,416,4.18,0
ACC-0253,2026-01-01,127,953,571,517,2.41,0
ACC-0253,2026-02-01,131,658,735,458,4.99,0
ACC-0253,2026-03-01,115,476,551,350,2.77,0
ACC-0254,2026-01-01,31,164,143,93,5.57,0
ACC-0254,2026-02-01,31,216,121,63,4.06,0
ACC-0254,2026-03-01,32,229,123,69,4.65,0
ACC-0255,2025-07-01,110,817,426,222,4.57,0
ACC-0255,2025-08-01,114,915,470,361,4.49,0
ACC-0255,2025-09-01,90,521,361,230,4.04,1
ACC-0255,2025-10-01,118,902,512,505,3.62,0
ACC-0255,2025-11-01,122,731,695,561,2.97,0
ACC-0255,2025-12-01,132,816,481,470,3.49,0
ACC-0255,2026-01-01,133,726,564,549,4.47,0
ACC-0255,2026-02-01,126,894,374,329,3.9,0
ACC-0255,2026-03-01,135,937,611,429,3.65,0
ACC-0256,2025-04-01,10,57,44,24,4.59,0
ACC-0256,2025-05-01,9,68,46,27,4.31,0
ACC-0256,2025-06-01,9,85,29,26,4.43,0
ACC-0256,2025-07-01,10,67,36,26,4.42,0
ACC-0256,2025-08-01,13,99,58,35,5.49,0
ACC-0256,2025-09-01,10,62,25,27,4.79,1
ACC-0256,2025-10-01,10,80,35,22,4.28,0
ACC-0256,2025-11-01,12,66,51,34,4.6,0
ACC-0256,2025-12-01,11,80,40,37,4.12,0
ACC-0256,2026-01-01,11,87,39,28,3.69,0
ACC-0256,2026-02-01,13,117,52,35,4.2,0
ACC-0256,2026-03-01,11,72,44,17,4.38,1
ACC-0257,2025-08-01,6,41,24,13,4.81,0
ACC-0257,2025-09-01,7,56,31,16,4.63,0
ACC-0257,2025-10-01,6,52,25,21,3.59,1
ACC-0257,2025-11-01,7,48,30,18,4.33,0
ACC-0257,2025-12-01,7,34,30,12,3.24,0
ACC-0257,2026-01-01,7,48,39,21,5.2,0
ACC-0257,2026-02-01,7,48,42,11,3.91,0
ACC-0257,2026-03-01,7,52,23,20,4.61,0
ACC-0258,2025-01-01,13,95,69,31,4.57,0
ACC-0258,2025-02-01,12,65,66,24,4.65,0
ACC-0258,2025-03-01,13,101,36,38,4.16,0
ACC-0258,2025-04-01,12,74,59,34,4.11,0
ACC-0258,2025-05-01,12,63,56,21,4.12,0
ACC-0258,2025-06-01,14,98,65,26,3.34,0
ACC-0258,2025-07-01,12,74,60,30,6.2,1
ACC-0258,2025-08-01,12,83,41,36,4.58,0
ACC-0258,2025-09-01,12,75,63,38,3.28,0
ACC-0258,2025-10-01,12,103,48,31,4.99,0
ACC-0258,2025-11-01,12,66,47,38,4.98,0
ACC-0258,2025-12-01,12,77,61,28,4.67,0
ACC-0258,2026-01-01,13,110,53,30,5.18,0
ACC-0258,2026-02-01,14,84,46,44,3.12,0
ACC-0258,2026-03-01,11,69,46,21,4.36,1
ACC-0259,2025-06-01,29,173,166,101,4.99,0
ACC-0259,2025-07-01,25,122,111,112,3.49,0
ACC-0259,2025-08-01,29,149,102,96,3.86,0
ACC-0259,2025-09-01,25,125,64,88,4.62,0
ACC-0259,2025-10-01,28,153,137,103,4.21,0
ACC-0259,2025-11-01,27,156,114,116,5.0,0
ACC-0259,2025-12-01,30,212,96,111,3.62,0
ACC-0259,2026-01-01,34,323,123,178,4.54,0
ACC-0259,2026-02-01,31,174,185,109,3.8,0
ACC-0259,2026-03-01,32,223,130,110,5.44,0
ACC-0260,2025-07-01,4,28,16,8,4.95,0
ACC-0260,2025-08-01,4,15,17,9,3.25,0
ACC-0260,2025-09-01,4,34,17,9,5.74,0
ACC-0260,2025-10-01,4,33,12,7,4.63,0
ACC-0260,2025-11-01,4,31,11,10,4.89,0
ACC-0260,2025-12-01,4,24,18,7,3.99,0
ACC-0260,2026-01-01,4,22,15,8,3.67,0
ACC-0260,2026-02-01,4,34,14,10,2.97,0
ACC-0260,2026-03-01,4,26,14,8,4.81,0
ACC-0261,2025-03-01,14,78,56,33,5.95,0
ACC-0261,2025-04-01,17,129,94,48,3.73,0
ACC-0261,2025-05-01,16,117,86,44,5.06,0
ACC-0261,2025-06-01,23,170,74,57,5.16,0
ACC-0261,2025-07-01,18,146,72,47,3.95,1
ACC-0261,2025-08-01,20,134,56,44,3.34,0
ACC-0261,2025-09-01,19,106,93,57,4.59,0
ACC-0261,2025-10-01,18,115,54,42,4.65,0
ACC-0261,2025-11-01,21,147,107,55,4.04,0
ACC-0261,2025-12-01,20,149,73,53,3.99,0
ACC-0261,2026-01-01,18,125,55,47,3.13,0
ACC-0261,2026-02-01,19,114,96,41,3.45,0
ACC-0261,2026-03-01,20,125,94,38,4.35,0
ACC-0262,2025-01-01,12,74,50,18,3.6,0
ACC-0262,2025-02-01,11,67,50,29,3.28,0
ACC-0262,2025-03-01,11,56,38,28,5.3,0
ACC-0262,2025-04-01,11,73,46,31,5.03,0
ACC-0262,2025-05-01,12,91,61,41,4.55,0
ACC-0262,2025-06-01,12,71,35,28,4.28,0
ACC-0262,2025-07-01,11,78,32,25,5.6,0
ACC-0262,2025-08-01,13,93,57,29,2.97,0
ACC-0262,2025-09-01,13,49,49,31,3.89,0
ACC-0262,2025-10-01,14,119,68,27,5.54,0
ACC-0262,2025-11-01,13,71,53,39,3.78,0
ACC-0262,2025-12-01,12,82,38,28,3.48,0
ACC-0262,2026-01-01,13,71,56,21,3.41,0
ACC-0262,2026-02-01,11,67,46,29,2.96,1
ACC-0262,2026-03-01,12,68,54,28,4.14,0
ACC-0263,2025-01-01,9,75,27,20,4.28,0
ACC-0263,2025-02-01,9,50,23,18,3.53,0
ACC-0263,2025-03-01,10,89,40,17,4.72,0
ACC-0263,2025-04-01,9,53,32,19,3.95,0
ACC-0263,2025-05-01,8,45,39,19,4.29,0
ACC-0263,2025-06-01,8,60,28,24,4.31,0
ACC-0263,2025-07-01,8,37,46,23,4.8,0
ACC-0263,2025-08-01,10,67,51,21,4.72,0
ACC-0263,2025-09-01,9,53,37,15,4.43,0
ACC-0263,2025-10-01,9,38,33,20,4.8,0
ACC-0263,2025-11-01,9,72,40,19,4.16,0
ACC-0263,2025-12-01,8,56,33,17,4.21,0
ACC-0263,2026-01-01,9,48,39,14,4.97,0
ACC-0263,2026-02-01,9,74,28,27,4.86,0
ACC-0263,2026-03-01,9,54,29,15,3.67,0
ACC-0264,2025-10-01,75,619,217,247,4.5,0
ACC-0264,2025-11-01,83,580,403,239,4.26,0
ACC-0264,2025-12-01,91,721,525,215,2.78,0
ACC-0264,2026-01-01,116,890,657,431,5.18,0
ACC-0264,2026-02-01,123,997,591,283,4.19,0
ACC-0264,2026-03-01,114,728,463,489,3.67,0
ACC-0265,2025-01-01,200,1369,852,489,3.01,0
ACC-0265,2025-02-01,197,1266,846,371,4.5,0
ACC-0265,2025-03-01,189,1080,786,573,4.53,0
ACC-0265,2025-04-01,187,971,947,735,4.23,0
ACC-0265,2025-05-01,192,1179,812,490,3.04,0
ACC-0265,2025-06-01,205,1436,1067,698,4.44,0
ACC-0265,2025-07-01,172,1056,798,852,4.91,1
ACC-0265,2025-08-01,193,1544,1227,431,4.04,0
ACC-0265,2025-09-01,157,1126,768,491,3.88,1
ACC-0265,2025-10-01,143,862,468,354,4.42,0
ACC-0265,2025-11-01,154,1191,997,485,4.38,0
ACC-0265,2025-12-01,187,969,1293,747,3.36,0
ACC-0265,2026-01-01,182,1267,870,651,3.95,0
ACC-0265,2026-02-01,209,1360,1576,756,3.26,0
ACC-0265,2026-03-01,215,1657,1182,785,3.37,0
ACC-0266,2025-01-01,363,2342,2360,1262,5.4,0
ACC-0266,2025-02-01,439,2863,2768,1872,4.14,0
ACC-0266,2025-03-01,401,2668,1087,1361,4.7,0
ACC-0266,2025-04-01,410,2820,2082,738,5.36,0
ACC-0266,2025-05-01,398,2316,2580,1546,4.39,0
ACC-0266,2025-06-01,425,2222,2142,1745,3.73,0
ACC-0266,2025-07-01,359,2364,1876,1311,3.24,1
ACC-0266,2025-08-01,344,2584,1390,953,2.67,0
ACC-0266,2025-09-01,354,2437,1923,1207,2.76,0
ACC-0266,2025-10-01,324,1839,1572,1092,4.9,0
ACC-0266,2025-11-01,333,2425,1398,1020,4.53,0
ACC-0266,2025-12-01,398,2628,1915,946,4.37,0
ACC-0266,2026-01-01,409,2211,2333,1671,3.74,0
ACC-0266,2026-02-01,389,2201,1340,1790,3.89,0
ACC-0266,2026-03-01,386,2030,1827,1047,5.21,0
ACC-0267,2025-01-01,78,374,354,243,4.04,0
ACC-0267,2025-02-01,87,578,353,192,3.03,0
ACC-0267,2025-03-01,81,429,349,157,3.89,0
ACC-0267,2025-04-01,84,542,371,249,3.73,0
ACC-0267,2025-05-01,91,559,476,270,4.19,0
ACC-0267,2025-06-01,84,567,316,274,5.27,0
ACC-0267,2025-07-01,84,643,254,199,4.35,0
ACC-0267,2025-08-01,88,521,311,367,4.68,0
ACC-0267,2025-09-01,74,445,272,285,4.02,1
ACC-0267,2025-10-01,67,368,247,255,3.14,0
ACC-0267,2025-11-01,72,411,283,223,4.05,0
ACC-0267,2025-12-01,78,468,284,321,4.22,0
ACC-0267,2026-01-01,84,486,316,231,4.74,0
ACC-0267,2026-02-01,81,326,335,243,3.79,0
ACC-0267,2026-03-01,89,310,477,350,3.76,0
ACC-0268,2025-01-01,13,91,58,27,3.07,0
ACC-0268,2025-02-01,15,113,63,38,4.63,0
ACC-0268,2025-03-01,14,58,53,31,4.09,0
ACC-0268,2025-04-01,14,63,42,29,4.31,0
ACC-0268,2025-05-01,14,116,54,40,4.7,0
ACC-0268,2025-06-01,14,90,52,26,3.41,0
ACC-0268,2025-07-01,13,83,48,36,4.06,0
ACC-0268,2025-08-01,13,80,61,24,4.35,0
ACC-0268,2025-09-01,13,73,50,21,4.28,0
ACC-0268,2025-10-01,12,92,48,25,5.01,0
ACC-0268,2025-11-01,13,73,34,41,5.51,0
ACC-0268,2025-12-01,11,61,45,24,4.18,1
ACC-0268,2026-01-01,13,90,43,33,3.42,0
ACC-0268,2026-02-01,13,59,49,28,4.86,0
ACC-0268,2026-03-01,13,86,53,17,2.8,0
ACC-0269,2025-07-01,82,558,320,212,4.03,0
ACC-0269,2025-08-01,87,640,407,244,4.17,0
ACC-0269,2025-09-01,74,515,401,235,5.02,1
ACC-0269,2025-10-01,77,446,184,254,4.65,0
ACC-0269,2025-11-01,70,469,320,250,3.36,0
ACC-0269,2025-12-01,100,651,457,311,4.47,0
ACC-0269,2026-01-01,108,677,467,440,4.11,0
ACC-0269,2026-02-01,94,680,493,385,4.7,0
ACC-0269,2026-03-01,87,504,316,281,5.38,0
ACC-0270,2025-06-01,86,771,326,229,4.79,0
ACC-0270,2025-07-01,92,663,320,326,3.48,0
ACC-0270,2025-08-01,88,562,303,346,3.8,0
ACC-0270,2025-09-01,85,470,419,232,5.0,0
ACC-0270,2025-10-01,92,552,379,263,4.58,0
ACC-0270,2025-11-01,85,513,351,177,4.15,0
ACC-0270,2025-12-01,103,685,500,302,3.88,0
ACC-0270,2026-01-01,98,593,555,332,3.79,0
ACC-0270,2026-02-01,99,469,340,369,3.9,0
ACC-0270,2026-03-01,99,551,457,311,3.76,0
ACC-0271,2025-02-01,381,3400,2416,1610,2.97,0
ACC-0271,2025-03-01,384,2223,2176,1513,4.43,0
ACC-0271,2025-04-01,367,2118,2107,1359,4.3,0
ACC-0271,2025-05-01,444,2910,2393,1643,4.64,0
ACC-0271,2025-06-01,441,2842,2221,1170,3.64,0
ACC-0271,2025-07-01,428,2446,2541,1354,4.77,0
ACC-0271,2025-08-01,457,3394,2123,1593,4.72,0
ACC-0271,2025-09-01,328,2745,2423,1267,4.76,1
ACC-0271,2025-10-01,354,2258,2155,891,3.46,1
ACC-0271,2025-11-01,376,2085,1841,1175,3.49,0
ACC-0271,2025-12-01,389,2640,2182,1379,4.63,0
ACC-0271,2026-01-01,424,2363,2331,1293,4.83,0
ACC-0271,2026-02-01,451,3568,2101,1780,5.62,0
ACC-0271,2026-03-01,442,3115,1853,1691,4.99,0
ACC-0272,2025-05-01,23,164,99,79,4.77,0
ACC-0272,2025-06-01,25,158,119,99,3.81,0
ACC-0272,2025-07-01,23,104,105,93,4.02,0
ACC-0272,2025-08-01,28,175,106,94,3.65,0
ACC-0272,2025-09-01,22,121,100,74,3.9,1
ACC-0272,2025-10-01,23,143,115,66,4.64,0
ACC-0272,2025-11-01,22,162,108,87,5.23,0
ACC-0272,2025-12-01,26,204,140,62,3.78,0
ACC-0272,2026-01-01,25,191,72,48,3.43,0
ACC-0272,2026-02-01,25,169,80,50,4.17,0
ACC-0272,2026-03-01,28,124,98,88,3.95,0
ACC-0273,2025-06-01,19,148,110,43,3.27,0
ACC-0273,2025-07-01,18,120,73,50,5.75,0
ACC-0273,2025-08-01,17,101,90,37,4.75,0
ACC-0273,2025-09-01,23,180,129,60,2.98,0
ACC-0273,2025-10-01,21,186,62,57,2.44,0
ACC-0273,2025-11-01,20,149,82,45,3.63,0
ACC-0273,2025-12-01,18,130,69,29,4.22,0
ACC-0273,2026-01-01,23,144,96,57,3.71,0
ACC-0273,2026-02-01,22,160,108,63,3.73,0
ACC-0273,2026-03-01,23,161,81,51,4.68,0
ACC-0274,2025-01-01,77,347,416,309,4.34,0
ACC-0274,2025-02-01,70,485,251,215,3.17,0
ACC-0274,2025-03-01,73,661,302,244,4.18,0
ACC-0274,2025-04-01,77,474,321,235,3.67,0
ACC-0274,2025-05-01,84,563,370,310,4.08,0
ACC-0274,2025-06-01,80,650,267,151,4.59,0
ACC-0274,2025-07-01,74,393,355,229,3.32,0
ACC-0274,2025-08-01,91,430,366,170,4.39,0
ACC-0274,2025-09-01,64,473,261,265,3.9,1
ACC-0274,2025-10-01,60,405,233,115,3.46,0
ACC-0274,2025-11-01,64,525,298,189,4.53,0
ACC-0274,2025-12-01,67,393,296,222,3.82,0
ACC-0274,2026-01-01,81,556,331,308,4.42,0
ACC-0274,2026-02-01,84,704,400,371,3.73,0
ACC-0274,2026-03-01,74,469,290,312,3.41,0
ACC-0275,2025-12-01,19,131,79,45,4.45,0
ACC-0275,2026-01-01,21,171,86,42,5.27,0
ACC-0275,2026-02-01,19,160,98,62,4.68,0
ACC-0275,2026-03-01,20,107,86,42,3.98,0
ACC-0276,2025-01-01,19,119,59,56,4.56,0
ACC-0276,2025-02-01,18,131,75,57,4.31,0
ACC-0276,2025-03-01,19,84,84,42,3.6,0
ACC-0276,2025-04-01,19,142,47,54,4.62,0
ACC-0276,2025-05-01,17,94,48,39,4.08,0
ACC-0276,2025-06-01,19,129,61,49,4.02,0
ACC-0276,2025-07-01,16,76,73,43,4.59,1
ACC-0276,2025-08-01,17,113,50,32,4.22,0
ACC-0276,2025-09-01,18,84,58,40,4.87,0
ACC-0276,2025-10-01,17,113,73,39,4.39,0
ACC-0276,2025-11-01,16,92,83,53,4.79,0
ACC-0276,2025-12-01,18,80,60,41,5.89,0
ACC-0276,2026-01-01,18,131,79,48,4.18,0
ACC-0276,2026-02-01,17,59,87,36,2.89,0
ACC-0276,2026-03-01,18,125,84,55,3.56,0
ACC-0277,2025-01-01,508,3123,3020,877,4.29,0
ACC-0277,2025-02-01,566,4233,3301,2232,2.28,0
ACC-0277,2025-03-01,588,4035,3797,1398,2.97,0
ACC-0277,2025-04-01,593,3250,2853,2116,4.74,0
ACC-0277,2025-05-01,571,3851,2323,2109,4.71,0
ACC-0277,2025-06-01,478,3852,1260,1875,3.76,1
ACC-0277,2025-07-01,525,3707,2670,1845,4.14,0
ACC-0277,2025-08-01,559,4977,2115,559,3.91,0
ACC-0277,2025-09-01,427,2598,1792,1627,3.23,1
ACC-0277,2025-10-01,456,3122,2558,1762,4.24,0
ACC-0277,2025-11-01,452,3236,2717,904,4.07,0
ACC-0277,2025-12-01,521,3802,2526,1401,4.62,0
ACC-0277,2026-01-01,532,4292,3668,2075,4.36,0
ACC-0277,2026-02-01,595,4025,2763,1622,3.71,0
ACC-0277,2026-03-01,536,3757,1987,1546,4.35,0
ACC-0278,2025-12-01,58,375,249,135,3.56,0
ACC-0278,2026-01-01,60,423,257,156,4.03,0
ACC-0278,2026-02-01,65,461,258,161,3.7,0
ACC-0278,2026-03-01,68,462,309,236,3.94,0
ACC-0279,2025-10-01,9,78,32,15,3.05,0
ACC-0279,2025-11-01,9,67,32,29,4.19,0
ACC-0279,2025-12-01,10,56,35,24,4.54,0
ACC-0279,2026-01-01,11,75,50,18,3.96,0
ACC-0279,2026-02-01,11,65,48,24,2.8,0
ACC-0279,2026-03-01,11,58,49,31,2.68,0
ACC-0280,2025-11-01,34,234,101,127,4.93,0
ACC-0280,2025-12-01,40,225,90,150,5.6,0
ACC-0280,2026-01-01,48,301,154,181,4.11,0
ACC-0280,2026-02-01,50,341,208,195,4.95,0
ACC-0280,2026-03-01,47,257,98,139,3.43,0
ACC-0281,2025-01-01,70,429,274,263,4.48,0
ACC-0281,2025-02-01,68,568,318,197,3.94,0
ACC-0281,2025-03-01,72,484,230,275,5.08,0
ACC-0281,2025-04-01,74,606,425,326,4.44,0
ACC-0281,2025-05-01,68,305,279,242,4.23,0
ACC-0281,2025-06-01,61,377,281,151,4.32,0
ACC-0281,2025-07-01,66,510,361,193,4.33,0
ACC-0281,2025-08-01,70,505,317,293,2.57,0
ACC-0281,2025-09-01,58,408,226,93,4.16,1
ACC-0281,2025-10-01,54,450,237,142,2.76,0
ACC-0281,2025-11-01,58,421,227,210,3.96,0
ACC-0281,2025-12-01,69,523,192,153,5.62,0
ACC-0281,2026-01-01,73,373,207,244,3.4,0
ACC-0281,2026-02-01,67,432,269,267,5.48,0
ACC-0281,2026-03-01,67,352,295,290,3.92,0
ACC-0282,2025-01-01,16,89,65,29,4.21,0
ACC-0282,2025-02-01,15,107,82,33,2.8,0
ACC-0282,2025-03-01,15,102,63,35,5.24,0
ACC-0282,2025-04-01,15,95,52,22,4.43,0
ACC-0282,2025-05-01,15,80,60,35,3.76,0
ACC-0282,2025-06-01,14,97,54,30,3.6,0
ACC-0282,2025-07-01,14,105,59,32,4.42,0
ACC-0282,2025-08-01,16,112,68,45,4.09,0
ACC-0282,2025-09-01,15,89,42,39,4.44,0
ACC-0282,2025-10-01,15,114,52,22,3.71,0
ACC-0282,2025-11-01,14,96,48,42,4.87,0
ACC-0282,2025-12-01,13,72,58,39,2.79,0
ACC-0282,2026-01-01,15,61,54,46,6.2,0
ACC-0282,2026-02-01,15,76,55,37,3.73,0
ACC-0282,2026-03-01,14,84,61,33,3.58,0
ACC-0283,2025-01-01,10,60,33,21,4.65,0
ACC-0283,2025-02-01,10,45,49,26,3.23,0
ACC-0283,2025-03-01,10,56,46,22,4.15,0
ACC-0283,2025-04-01,11,53,57,31,3.68,0
ACC-0283,2025-05-01,11,83,45,36,6.2,0
ACC-0283,2025-06-01,11,64,36,14,5.07,0
ACC-0283,2025-07-01,10,74,49,18,3.55,0
ACC-0283,2025-08-01,12,77,42,22,4.1,0
ACC-0283,2025-09-01,12,87,50,39,5.18,0
ACC-0283,2025-10-01,12,114,46,36,3.92,0
ACC-0283,2025-11-01,12,74,53,45,4.87,0
ACC-0283,2025-12-01,11,62,46,21,4.82,0
ACC-0283,2026-01-01,12,75,65,39,4.3,0
ACC-0283,2026-02-01,12,70,46,22,3.87,0
ACC-0283,2026-03-01,11,51,50,33,4.19,0
ACC-0284,2025-04-01,17,105,50,36,5.22,0
ACC-0284,2025-05-01,18,100,85,37,3.66,0
ACC-0284,2025-06-01,23,159,111,63,4.31,0
ACC-0284,2025-07-01,24,206,66,59,4.17,0
ACC-0284,2025-08-01,23,174,99,81,4.97,0
ACC-0284,2025-09-01,25,129,86,52,5.13,0
ACC-0284,2025-10-01,22,120,70,87,4.1,0
ACC-0284,2025-11-01,24,125,116,36,3.51,0
ACC-0284,2025-12-01,21,141,72,69,4.55,0
ACC-0284,2026-01-01,22,167,83,47,4.83,0
ACC-0284,2026-02-01,20,146,70,41,5.57,0
ACC-0284,2026-03-01,23,173,99,61,4.02,0
ACC-0285,2026-01-01,6,49,29,13,3.47,0
ACC-0285,2026-02-01,6,45,30,16,3.07,0
ACC-0285,2026-03-01,6,47,25,21,3.28,0
ACC-0286,2025-01-01,124,666,613,449,5.46,0
ACC-0286,2025-02-01,123,744,455,372,3.84,0
ACC-0286,2025-03-01,129,1019,374,416,4.24,0
ACC-0286,2025-04-01,114,795,600,435,5.14,0
ACC-0286,2025-05-01,114,745,397,383,4.43,0
ACC-0286,2025-06-01,126,1001,586,327,3.25,0
ACC-0286,2025-07-01,116,945,473,247,5.66,0
ACC-0286,2025-08-01,123,822,389,394,4.68,0
ACC-0286,2025-09-01,101,580,409,279,5.36,1
ACC-0286,2025-10-01,103,610,326,349,3.86,0
ACC-0286,2025-11-01,96,504,315,318,4.01,0
ACC-0286,2025-12-01,129,922,410,274,4.48,0
